horizon,source,target,weighted_selection_frequency,weighted_sign_stability,weighted_mean_strength,latest_strength,strength_retention,n_contributions,weighted_mean_loss_improvement,contribution_hit_rate,contribution_t_stat,survival_score
10,pw_malacca_strait_n_total_z,vix,0.13000658063388074,0.6415518426915532,0.014968210156113302,0.0,0.0,260,-0.3752614093557233,0.4843332938404625,-0.9386892710756435,0.0
10,pw_suez_canal_n_total_z,krwusd,0.12652743714534762,1.0,0.009494774116124463,0.0,0.0,160,-1.4091773363948298e-05,0.3657666897336082,-3.173725686063553,0.0
10,pw_panama_canal_n_total_z,us2y,0.12397668765348607,1.0,0.022579967552145846,0.0,0.0,220,-0.004081401614434333,0.366886853384332,-5.615562733905504,0.0
10,pw_strait_of_hormuz_n_total_z,brent,0.12072116924422768,1.0,0.021471924658734317,0.007121472482085447,0.3316643754703464,220,-0.00013979298980312072,0.46487510858765513,-2.353512464911467,0.0
10,pw_suez_canal_capacity_z,wti,0.11550885476882575,1.0,0.013893295940766236,0.0,0.0,200,1.7525318371839635,0.5399538213218734,4.149807117505952,0.0
10,pw_panama_canal_n_total_z,eurusd,0.11304528240081844,1.0,0.016386352620077854,0.0,0.0,220,-1.2390657215222043e-05,0.4446677024569349,-3.539495233818132,0.0
10,pw_bab_el_mandeb_strait_n_total_z,henry_hub,0.11114475431132581,0.8671553417778257,0.02395175987362563,0.0,0.0,240,-0.006760929722265562,0.43190746984609174,-1.6939454642309022,0.0
10,pw_cape_of_good_hope_capacity_z,eurusd,0.11114475431132581,1.0,0.027027865742281484,0.0,0.0,240,-1.829747410678419e-05,0.4431841130194705,-4.15987745421425,0.0
10,pw_panama_canal_capacity_z,eurusd,0.11114475431132581,1.0,0.022892133819174054,0.0,0.0,240,-8.642451194381478e-06,0.454846113466506,-1.6868115788794038,0.0
10,pw_suez_canal_n_total_z,henry_hub,0.11114475431132581,1.0,0.05202023698365874,0.0,0.0,240,-0.060852062370407245,0.3491219630308665,-4.286128446662168,0.0
10,pw_cape_of_good_hope_capacity_z,vix,0.10813209643835733,1.0,0.01831222116149341,0.0,0.0,100,-0.9955468643044139,0.25307702061933435,-3.9814394948913523,0.0
10,pw_suez_canal_n_total_z,sp500,0.10622526492657484,1.0,0.017212315162007767,0.0,0.0,220,-0.00031343657137429906,0.4347229850777873,-4.936502515518446,0.0
10,pw_malacca_strait_n_total_z,sp500,0.10514226492177076,0.8206066196444527,0.013989052953995336,0.0,0.0,220,-2.2838415307262393e-05,0.47230482723651185,-1.6564547548851496,0.0
10,pw_cape_of_good_hope_capacity_z,audusd,0.10036432767164759,0.9454031563091864,0.020117160298077454,0.0,0.0,220,-3.7909380145712395e-06,0.4741253874068366,-0.7934431504029648,0.0
10,pw_panama_canal_capacity_z,krwusd,0.09385445944851435,1.0,0.013734420711155665,0.0,0.0,180,-1.757902916841688e-05,0.3832148349170059,-3.465082617077292,0.0
10,pw_panama_canal_capacity_z,brent,0.08496616541121206,1.0,0.0064584898151035085,0.0,0.0,160,-0.00015139705827360147,0.38178119720477716,-4.0486183008054395,0.0
10,pw_suez_canal_n_total_z,brlusd,0.08492544827945005,1.0,0.005956694378302566,0.0,0.0,180,-2.9248192605362637e-06,0.431427171004879,-0.3391886939670454,0.0
10,pw_suez_canal_capacity_z,vix,0.0790751710631694,1.0,0.02108365293860679,0.030232474891402614,1.433929641103283,40,-2.003161920870001,0.36155948326285847,-1.5931069512464269,0.0
10,pw_suez_canal_capacity_z,krwusd,0.06981332251465631,1.0,0.008488068036788832,0.0,0.0,40,-3.984390208329288e-06,0.2842799722097247,-1.4376112124437905,0.0
10,pw_bab_el_mandeb_strait_n_total_z,eurusd,0.06647206672547148,1.0,0.012317873601947705,0.0,0.0,180,-4.520939487073042e-06,0.451268104554237,-2.0800598858365484,0.0
10,pw_panama_canal_n_total_z,vix,0.06647206672547148,1.0,0.013802063302279037,0.0,0.0,180,-0.027832870567519707,0.3922383424230403,-0.05004689513074828,0.0
10,pw_suez_canal_capacity_z,brlusd,0.06306902687618382,1.0,0.007708241923371645,0.0,0.0,120,-6.924996555293173e-05,0.5009485754386009,-3.1690587351868396,0.0
10,pw_cape_of_good_hope_n_total_z,sp500,0.06059551332299479,1.0,0.007135745338889606,0.0,0.0,120,-3.499171784545397e-05,0.4102185191001353,-2.0606808541817783,0.0
10,pw_panama_canal_capacity_z,vix,0.06010186336773286,0.8680503294654099,0.0159086925597808,0.0,0.0,140,-0.8284886612870997,0.34408540144021815,-2.461614300838584,0.0
10,pw_cape_of_good_hope_capacity_z,us10y,0.05517004799809385,1.0,0.005475556007669981,0.0,0.0,160,-0.0008815931868776457,0.46959533793256075,-1.7465772388330099,0.0
10,pw_bab_el_mandeb_strait_capacity_z,vix,0.05463606713214678,1.0,0.019688636055788942,0.007906570973300449,0.40158043202671334,100,-0.1377059734716584,0.4634573669889312,-0.03739627889560381,0.0
10,pw_cape_of_good_hope_n_total_z,wti,0.04805022234762928,1.0,0.00945804373766649,0.0,0.0,140,0.3417723446475024,0.5354418226143295,1.454273622546448,0.0
10,pw_malacca_strait_n_total_z,brlusd,0.0473633409050479,1.0,0.014930309692692973,0.03994523378968163,2.6754457618003182,140,-8.092831927107177e-05,0.35240926854806676,-5.312003079299973,0.0
10,pw_bab_el_mandeb_strait_n_total_z,audusd,0.04510109400147501,1.0,0.00522514808642878,0.0,0.0,140,5.228291966221481e-06,0.5262150027371322,1.8761323915173322,0.0
10,pw_cape_of_good_hope_n_total_z,brlusd,0.04510109400147501,1.0,0.011082493726882192,0.0,0.0,140,8.99769879518531e-06,0.4629794712487889,0.5183125007331044,0.0
10,pw_panama_canal_n_total_z,brlusd,0.04510109400147501,1.0,0.015518196264041415,0.0,0.0,140,-6.208835816949061e-06,0.6035961020739882,-0.13980796012571295,0.0
10,pw_strait_of_hormuz_capacity_z,cnyusd,0.04510109400147501,1.0,0.00830306901524583,0.0,0.0,140,-9.95627415483057e-07,0.4015929327625748,-1.658904035424015,0.0
10,pw_bab_el_mandeb_strait_capacity_z,cnyusd,0.04073517199657291,1.0,0.005090229417647603,0.0,0.0,120,2.4186037291246234e-06,0.6565483013433332,5.241334836468773,0.0
10,pw_strait_of_hormuz_capacity_z,henry_hub,0.03904081167100927,1.0,0.019985612444191957,0.04248214255633179,2.125636263334906,60,-0.0018085618286434058,0.3873762667203549,-1.4672447848090313,0.0
10,pw_cape_of_good_hope_capacity_z,us2y,0.03606132217767027,1.0,0.0034956721697434897,0.0,0.0,120,-0.002017580563537741,0.22728954495874407,-4.2535104572744515,0.0
10,pw_cape_of_good_hope_n_total_z,audusd,0.03606132217767027,1.0,0.005468329730362892,0.0,0.0,120,-2.0910853374884617e-05,0.42103988893869215,-3.5686242379317252,0.0
10,pw_suez_canal_capacity_z,brent,0.03440461210662379,1.0,0.004409663084981958,0.0,0.0,100,5.4094530974015435e-05,0.5773237579580969,2.596774499901293,0.0
10,pw_suez_canal_n_total_z,wti,0.028130901107782966,1.0,0.012324605034681491,0.0,0.0,100,-0.5919935639927714,0.4403474008726573,-2.162926621525709,0.0
10,pw_strait_of_hormuz_capacity_z,audusd,0.023804758723480347,0.8165945702026512,0.018558931567695024,0.04501217998149119,2.4253648340318548,80,-8.147717479375283e-06,0.4775664581148233,-1.4031311638406219,0.0
10,pw_bab_el_mandeb_strait_n_total_z,vix,0.02269540796956292,1.0,0.002825015850306555,0.0,0.0,80,0.44613257230246617,0.7203713748361225,5.4151346632398685,0.0
