segment,horizon,model,variable,n,rmse,mae,directional_accuracy,corr,ar_rmse,rmse_skill_vs_ar
oos_all,5,survival_refit_full,us2y,705,0.11671807833736379,0.08926718967357751,0.500709219858156,0.010904374481283459,0.11605580882273568,-0.00570647450865347
oos_all,5,survival_refit_full,us10y,705,0.12303617607597464,0.09551967916267097,0.49361702127659574,-0.1257536677114603,0.11996663429307572,-0.025586629157237972
oos_all,5,survival_refit_full,wti,705,4.528476207165187,3.1532036138576367,0.5078014184397163,0.007750352885620753,4.484383228958661,-0.009832562462946504
oos_all,5,survival_refit_full,brent,705,0.0597243548036672,0.04342454561061532,0.4794326241134752,-0.03271812667576349,0.05818119100321548,-0.026523413732909562
oos_all,5,survival_refit_full,henry_hub,705,0.24874088928277766,0.13784939155727835,0.48226950354609927,0.11357943632874669,0.24055368613548658,-0.034034827230541076
development,5,ar,audusd,332,0.011625039837746041,0.009533214796593897,0.42168674698795183,-0.07688814382524568,0.011625039837746041,0.0
development,5,ar,brlusd,332,0.01542134677413375,0.012123710293030533,0.4246987951807229,0.06591960161337256,0.01542134677413375,0.0
development,5,ar,cnyusd,332,0.004201398345576035,0.002919631783078385,0.4819277108433735,0.07092208047061502,0.004201398345576035,0.0
development,5,ar,krwusd,332,0.010990797024686656,0.008356177345731101,0.536144578313253,-0.02723732577954237,0.010990797024686656,0.0
development,5,ar,eurusd,332,0.007872411586668468,0.006289428504451747,0.4819277108433735,-0.09625150765803306,0.007872411586668468,0.0
development,5,ar,sp500,332,0.01773911601792112,0.013605353569176736,0.6054216867469879,-0.03441022103265441,0.01773911601792112,0.0
development,5,ar,vix,332,3.008894355685094,1.8469251462898284,0.5240963855421686,0.3006380877373072,3.008894355685094,0.0
development,5,ar,us2y,332,0.13115134796690991,0.10089189527648519,0.4759036144578313,-0.05221106890499367,0.13115134796690991,0.0
development,5,ar,us10y,332,0.1368574358637764,0.10946207432943397,0.5180722891566265,-0.1315788012191694,0.1368574358637764,0.0
development,5,ar,wti,332,3.148133332968529,2.450786497766909,0.5451807228915663,0.11543155945385238,3.148133332968529,0.0
development,5,ar,brent,332,0.0402151356846155,0.03177642249572267,0.48493975903614456,0.013918921058866981,0.0402151356846155,0.0
development,5,ar,henry_hub,332,0.2152303895816455,0.11959645010511563,0.536144578313253,0.10209365803458492,0.2152303895816455,0.0
development,5,financial_direct_sparse,audusd,332,0.011413833412020633,0.009336424963065403,0.49096385542168675,0.10735097412850765,0.011625039837746041,0.018168232425288533
development,5,financial_direct_sparse,brlusd,332,0.015464526355900777,0.012137765770541264,0.4307228915662651,0.017952022405102224,0.01542134677413375,-0.002799987731256559
development,5,financial_direct_sparse,cnyusd,332,0.004170927491025989,0.0028752201664513657,0.5602409638554217,0.14616340315903387,0.004201398345576035,0.007252550709011318
development,5,financial_direct_sparse,krwusd,332,0.010762318564146832,0.008204154792361803,0.5903614457831325,0.1868744784759711,0.010990797024686656,0.020788161224944313
development,5,financial_direct_sparse,eurusd,332,0.007838193035558605,0.006269050085341487,0.4759036144578313,0.03534368957759253,0.007872411586668468,0.004346641525680761
development,5,financial_direct_sparse,sp500,332,0.017602628867849697,0.013425337320883088,0.5873493975903614,0.0665277367025357,0.01773911601792112,0.007694134811088382
development,5,financial_direct_sparse,vix,332,3.0841075121502204,1.8473059060689863,0.5301204819277109,0.20631867438462234,3.008894355685094,-0.02499694159185628
development,5,financial_direct_sparse,us2y,332,0.1312615275210753,0.10115443313294743,0.47289156626506024,-0.13006082416060435,0.13115134796690991,-0.000840094714033679
development,5,financial_direct_sparse,us10y,332,0.13616454322527913,0.1087323565869714,0.5271084337349398,-0.1311706527890226,0.1368574358637764,0.005062879003424947
development,5,financial_direct_sparse,wti,332,3.1759855875740977,2.4576593780508054,0.5210843373493976,-0.00027622601681364083,3.148133332968529,-0.008847228392104167
development,5,financial_direct_sparse,brent,332,0.04040321237979092,0.03181977273142833,0.4879518072289157,0.03544387865707692,0.0402151356846155,-0.004676763909250425
development,5,financial_direct_sparse,henry_hub,332,0.21373710446830593,0.11853535981282175,0.5542168674698795,0.09399343457226013,0.2152303895816455,0.006938077453849112
development,5,full_direct_sparse,audusd,332,0.01270070867177904,0.01044226839231,0.5090361445783133,-0.08785531702308516,0.011625039837746041,-0.09253033529746246
development,5,full_direct_sparse,brlusd,332,0.01610839956785336,0.01258245823905655,0.49096385542168675,0.006443573329489934,0.01542134677413375,-0.04455206174807014
development,5,full_direct_sparse,cnyusd,332,0.004899957859126645,0.0037352775650846175,0.40963855421686746,-0.1889850020372428,0.004201398345576035,-0.1662683364185582
development,5,full_direct_sparse,krwusd,332,0.010987369021595573,0.008343132685433225,0.5542168674698795,0.10190709664595907,0.010990797024686656,0.00031189758880845186
development,5,full_direct_sparse,eurusd,332,0.008836250387145337,0.007134811925909594,0.49698795180722893,-0.0867247179178642,0.007872411586668468,-0.12243247064331353
development,5,full_direct_sparse,sp500,332,0.019114947984755083,0.014529062194444794,0.572289156626506,-0.20231734127397802,0.01773911601792112,-0.07755921802664889
development,5,full_direct_sparse,vix,332,3.1925151336715647,1.9572271423001186,0.5481927710843374,0.0369341393600127,3.008894355685094,-0.06102599702097611
development,5,full_direct_sparse,us2y,332,0.13322258397591735,0.10105621098297045,0.5,-0.17158563683742553,0.13115134796690991,-0.015792716133806062
development,5,full_direct_sparse,us10y,332,0.13992500768669844,0.11126263720878381,0.4939759036144578,-0.19174540845475443,0.1368574358637764,-0.022414359903508485
development,5,full_direct_sparse,wti,332,3.2745375738349423,2.5488998125420133,0.5060240963855421,-0.12315088856369899,3.148133332968529,-0.040152124289863034
development,5,full_direct_sparse,brent,332,0.04310378247064269,0.034678178426305446,0.4789156626506024,0.0919278778637847,0.0402151356846155,-0.07182984060233455
development,5,full_direct_sparse,henry_hub,332,0.2185419643122927,0.12973996399491092,0.5150602409638554,0.05327784888127023,0.2152303895816455,-0.015386185645456907
development,5,survival_refit_full,audusd,332,0.012406789327124147,0.010184087246194165,0.44879518072289154,-0.13240524937249948,0.011625039837746041,-0.06724703745442628
development,5,survival_refit_full,brlusd,332,0.016026728571007766,0.012603889465108887,0.4789156626506024,-0.002500670381415947,0.01542134677413375,-0.039256091296087314
development,5,survival_refit_full,cnyusd,332,0.004636139852995631,0.0032197318202392576,0.5150602409638554,-0.16472146981089966,0.004201398345576035,-0.10347543166845097
development,5,survival_refit_full,krwusd,332,0.01083541911006533,0.008253415137501198,0.5512048192771084,0.17936240020523722,0.010990797024686656,0.01413709253954265
development,5,survival_refit_full,eurusd,332,0.008458680258255266,0.006869712478706686,0.5,-0.039126603667978065,0.007872411586668468,-0.07447129321586976
development,5,survival_refit_full,sp500,332,0.019086184354566504,0.01456097982434273,0.5421686746987951,-0.19470923530379286,0.01773911601792112,-0.07593773755605948
development,5,survival_refit_full,vix,332,3.145110412802093,1.9509534423140666,0.5301204819277109,0.12708497563471702,3.008894355685094,-0.04527113318539344
development,5,survival_refit_full,us2y,332,0.13227483764636136,0.10092158246475165,0.48493975903614456,-0.06879383216481823,0.13115134796690991,-0.00856636013939327
development,5,survival_refit_full,us10y,332,0.14247030963159513,0.11456918879863495,0.47289156626506024,-0.18372238604900437,0.1368574358637764,-0.04101255976624896
development,5,survival_refit_full,wti,332,3.21420697295339,2.483787792094778,0.5271084337349398,-0.01696129855974942,3.148133332968529,-0.020988196177370133
development,5,survival_refit_full,brent,332,0.041574522111360056,0.0333979273800719,0.5120481927710844,0.12771902732341575,0.0402151356846155,-0.03380285565627461
development,5,survival_refit_full,henry_hub,332,0.2183304540099404,0.13593372916707988,0.5210843373493976,0.15028260186752324,0.2152303895816455,-0.014403469855351902
reused_holdout,5,ar,audusd,373,0.012806482172949373,0.00945320901640663,0.5522788203753352,0.13806670124924067,0.012806482172949373,0.0
reused_holdout,5,ar,brlusd,373,0.014787084869090247,0.0115161327208514,0.5040214477211796,0.1148622412537082,0.014787084869090247,0.0
reused_holdout,5,ar,cnyusd,373,0.003276394432656839,0.0024502622891178316,0.5871313672922251,-0.27990153341154084,0.003276394432656839,0.0
reused_holdout,5,ar,krwusd,373,0.012441630937384896,0.009663228220578158,0.5227882037533512,0.08515656485063414,0.012441630937384896,0.0
reused_holdout,5,ar,eurusd,373,0.010042568689537231,0.007523259244316865,0.5227882037533512,-0.07338404659295057,0.010042568689537231,0.0
reused_holdout,5,ar,sp500,373,0.022478063338303832,0.016232299444375587,0.5737265415549598,-0.006263445100341542,0.022478063338303832,0.0
reused_holdout,5,ar,vix,373,4.285313985725383,2.658649241585974,0.5013404825737265,0.12191890230854659,4.285313985725383,0.0
reused_holdout,5,ar,us2y,373,0.10073437891316157,0.07823410422903156,0.4879356568364611,-0.03165006698523761,0.10073437891316157,0.0
reused_holdout,5,ar,us10y,373,0.10261995967112704,0.07810629538385816,0.5335120643431636,-0.05682099191724497,0.10261995967112704,0.0
reused_holdout,5,ar,wti,373,5.402552938769164,3.681023996891384,0.5335120643431636,0.045396764958965226,5.402552938769164,0.0
reused_holdout,5,ar,brent,373,0.0704168281979375,0.050852662976070384,0.5067024128686327,0.024653664977521812,0.0704168281979375,0.0
reused_holdout,5,ar,henry_hub,373,0.26103514025920344,0.1270860182873807,0.5335120643431636,0.22887047632520177,0.26103514025920344,0.0
reused_holdout,5,financial_direct_sparse,audusd,373,0.012864612628113429,0.009564414931699758,0.5067024128686327,0.08323958819840456,0.012806482172949373,-0.004539143097926024
reused_holdout,5,financial_direct_sparse,brlusd,373,0.014916632526702256,0.011612481779608698,0.4718498659517426,0.022720516905340632,0.014787084869090247,-0.008760865225221348
reused_holdout,5,financial_direct_sparse,cnyusd,373,0.003231171769298915,0.0024423173367616236,0.5415549597855228,-0.01582848501966846,0.003276394432656839,0.01380256995530682
reused_holdout,5,financial_direct_sparse,krwusd,373,0.012557878642155138,0.009733744629298083,0.4959785522788204,0.004311977212825844,0.012441630937384896,-0.009343445835620967
reused_holdout,5,financial_direct_sparse,eurusd,373,0.010093890522754775,0.007563908905279427,0.48525469168900803,-0.09403167565677958,0.010042568689537231,-0.005110428895648278
reused_holdout,5,financial_direct_sparse,sp500,373,0.022315939038355197,0.016007617345076865,0.6005361930294906,0.08205555772821234,0.022478063338303832,0.007212556415942095
reused_holdout,5,financial_direct_sparse,vix,373,4.26108775421027,2.6314299010395343,0.5120643431635389,0.12766507425837587,4.285313985725383,0.005653315392013636
reused_holdout,5,financial_direct_sparse,us2y,373,0.10078131688677469,0.07833448544076316,0.4906166219839142,-0.08047960053526898,0.10073437891316157,-0.0004659578400099118
reused_holdout,5,financial_direct_sparse,us10y,373,0.10224780032741687,0.0782110443196849,0.5308310991957105,-0.039949946388363314,0.10261995967112704,0.0036265785418631014
reused_holdout,5,financial_direct_sparse,wti,373,5.393180214810525,3.6872633469052816,0.5093833780160858,-0.03915088019392181,5.402552938769164,0.0017348694339262005
reused_holdout,5,financial_direct_sparse,brent,373,0.07054832491776794,0.050899579122729535,0.5281501340482574,0.0009042518515508792,0.0704168281979375,-0.0018674047553066675
reused_holdout,5,financial_direct_sparse,henry_hub,373,0.2634425922853636,0.1264270507906893,0.5415549597855228,0.19453293576944228,0.26103514025920344,-0.009222712404811206
reused_holdout,5,full_direct_sparse,audusd,373,0.013075863440787493,0.009561924621545044,0.5040214477211796,0.08237524235647939,0.012806482172949373,-0.021034759132146696
reused_holdout,5,full_direct_sparse,brlusd,373,0.015269943415896275,0.011743563823228284,0.5227882037533512,-0.0462247727151722,0.014787084869090247,-0.03265407286701638
reused_holdout,5,full_direct_sparse,cnyusd,373,0.0033415654025472246,0.002553681138494974,0.5040214477211796,-0.029257315718374446,0.003276394432656839,-0.019891063554743793
reused_holdout,5,full_direct_sparse,krwusd,373,0.0125820189578656,0.009752180729854894,0.5067024128686327,0.009962952657256975,0.012441630937384896,-0.011283731303977529
reused_holdout,5,full_direct_sparse,eurusd,373,0.010229932279598316,0.007658756176595397,0.4932975871313673,-0.11380425970703262,0.010042568689537231,-0.018656938862294137
reused_holdout,5,full_direct_sparse,sp500,373,0.0224892110663427,0.01629325842597697,0.5603217158176944,0.047296521181981195,0.022478063338303832,-0.0004959381006757191
reused_holdout,5,full_direct_sparse,vix,373,4.29707356799145,2.660653797694932,0.4932975871313673,0.07404138540947257,4.285313985725383,-0.0027441588423249286
reused_holdout,5,full_direct_sparse,us2y,373,0.10362526410775116,0.08156071112596355,0.4316353887399464,-0.02361867632695378,0.10073437891316157,-0.028698099157207224
reused_holdout,5,full_direct_sparse,us10y,373,0.10410418080351154,0.07975725610142369,0.4879356568364611,-0.08510376631018587,0.10261995967112704,-0.014463279240618299
reused_holdout,5,full_direct_sparse,wti,373,5.406784584198761,3.6835418359335304,0.48525469168900803,0.011924850412804033,5.402552938769164,-0.0007832677398180721
reused_holdout,5,full_direct_sparse,brent,373,0.0708028254799726,0.051038617834320406,0.47989276139410186,0.05720558314774728,0.0704168281979375,-0.005481605631967534
reused_holdout,5,full_direct_sparse,henry_hub,373,0.2720091063920024,0.1331461636924619,0.4584450402144772,0.019862668851623737,0.26103514025920344,-0.04204018708707946
reused_holdout,5,survival_refit_full,audusd,373,0.013137550711458619,0.009711109492525719,0.5201072386058981,0.03492263073981649,0.012806482172949373,-0.02585163779078603
reused_holdout,5,survival_refit_full,brlusd,373,0.015073601098317816,0.0115164919909686,0.5442359249329759,0.03126984947016598,0.014787084869090247,-0.019376113126021277
reused_holdout,5,survival_refit_full,cnyusd,373,0.003276442611041407,0.0024292308498725145,0.5710455764075067,-0.12407162113133247,0.003276394432656839,-1.4704696140288576e-05
reused_holdout,5,survival_refit_full,krwusd,373,0.012883815406507747,0.009801336894755845,0.5361930294906166,-0.055490732147543166,0.012441630937384896,-0.03554071579105966
reused_holdout,5,survival_refit_full,eurusd,373,0.01023338484385327,0.007637253125172971,0.5013404825737265,-0.15321217858715572,0.010042568689537231,-0.019000731806279703
reused_holdout,5,survival_refit_full,sp500,373,0.022596054546899485,0.01588755195286088,0.5978552278820375,0.053558626435050785,0.022478063338303832,-0.005249171461964464
reused_holdout,5,survival_refit_full,vix,373,4.268240263808891,2.6258007642094667,0.5281501340482574,0.13968053274739595,4.285313985725383,0.003984240588522869
reused_holdout,5,survival_refit_full,us2y,373,0.10087300391465166,0.07889384273880592,0.514745308310992,0.12265081524991048,0.10073437891316157,-0.0013761439042532242
reused_holdout,5,survival_refit_full,us10y,373,0.102689750468001,0.0785640834545207,0.5120643431635389,-0.04636941952905338,0.10261995967112704,-0.0006800898879479877
reused_holdout,5,survival_refit_full,wti,373,5.437327354782355,3.7490375356411993,0.4906166219839142,0.019269885755003765,5.402552938769164,-0.006436663630567496
reused_holdout,5,survival_refit_full,brent,373,0.07213503139556858,0.052349042266219635,0.450402144772118,-0.09792037030609504,0.0704168281979375,-0.024400462809845758
reused_holdout,5,survival_refit_full,henry_hub,373,0.2729736114363197,0.13955448515927804,0.4477211796246649,0.08360966337013861,0.26103514025920344,-0.04573511123928209
oos_all,10,ar,audusd,700,0.01627321456088607,0.012922971321742338,0.49142857142857144,-0.006614598303418689,0.01627321456088607,0.0
oos_all,10,ar,brlusd,700,0.02052694083156195,0.016402115513271507,0.4585714285714286,-0.0904868782594998,0.02052694083156195,0.0
oos_all,10,ar,cnyusd,700,0.005284520413566878,0.00384077898054862,0.5642857142857143,-0.007294465295916185,0.005284520413566878,0.0
oos_all,10,ar,krwusd,700,0.016166456000232438,0.012479099163254749,0.53,-0.04599260278099968,0.016166456000232438,0.0
oos_all,10,ar,eurusd,700,0.012611841665186752,0.009914345001016288,0.4514285714285714,-0.060553122511563966,0.012611841665186752,0.0
oos_all,10,ar,sp500,700,0.02868451120404778,0.021693303632365726,0.6428571428571429,-0.02655758052144576,0.02868451120404778,0.0
oos_all,10,ar,vix,700,4.6252433184993755,2.9116793685342937,0.5371428571428571,0.2816652746968773,4.6252433184993755,0.0
oos_all,10,ar,us2y,700,0.16565181590430939,0.1306074992916939,0.49,-0.07796132654929852,0.16565181590430939,0.0
oos_all,10,ar,us10y,700,0.17217188308952527,0.13678566942571768,0.5357142857142857,-0.13462237128158527,0.17217188308952527,0.0
oos_all,10,ar,wti,700,6.103586733295575,4.1792809018258925,0.5314285714285715,0.003777207474498808,6.103586733295575,0.0
oos_all,10,ar,brent,700,0.08146650770037706,0.0573172279851471,0.48714285714285716,-0.06876126207055351,0.08146650770037706,0.0
oos_all,10,ar,henry_hub,700,0.30253893130199977,0.16910549021886825,0.52,0.19711894332873348,0.30253893130199977,0.0
oos_all,10,financial_direct_sparse,audusd,700,0.01622808354227643,0.012821575222460857,0.5328571428571428,0.04845698585153688,0.01627321456088607,0.0027733315037901107
oos_all,10,financial_direct_sparse,brlusd,700,0.02055514945707933,0.01643777190889063,0.4514285714285714,-0.10518681606994866,0.02052694083156195,-0.0013742245251666674
oos_all,10,financial_direct_sparse,cnyusd,700,0.0052014469283755945,0.003833262259277928,0.5485714285714286,0.14835686236111675,0.005284520413566878,0.01572015598199028
oos_all,10,financial_direct_sparse,krwusd,700,0.01612664774979659,0.01244359111331766,0.5271428571428571,0.0007475864720390995,0.016166456000232438,0.0024623980936375744
oos_all,10,financial_direct_sparse,eurusd,700,0.012602306221558448,0.009898153626516778,0.47,-0.045815626646792264,0.012611841665186752,0.0007560706740099565
oos_all,10,financial_direct_sparse,sp500,700,0.02864623470574007,0.021627999029253005,0.6428571428571429,0.0008730338753340849,0.02868451120404778,0.0013343960451489556
oos_all,10,financial_direct_sparse,vix,700,4.66899562672282,2.9187173761107226,0.5428571428571428,0.2642611278145365,4.6252433184993755,-0.009459460878187942
oos_all,10,financial_direct_sparse,us2y,700,0.16566242368165404,0.13091158474854095,0.48714285714285716,-0.12757022574476226,0.16565181590430939,-6.403658955833613e-05
oos_all,10,financial_direct_sparse,us10y,700,0.17178329952131555,0.13656916961132481,0.5328571428571428,-0.11812321364154865,0.17217188308952527,0.0022569513746194536
oos_all,10,financial_direct_sparse,wti,700,6.124228528476286,4.148425064538586,0.5171428571428571,-0.09675620266427302,6.103586733295575,-0.003381912321833269
oos_all,10,financial_direct_sparse,brent,700,0.08153869722257678,0.057167917543433,0.4942857142857143,-0.041468135380716774,0.08146650770037706,-0.0008861251603571318
oos_all,10,financial_direct_sparse,henry_hub,700,0.30515953753994035,0.16937501886660045,0.5085714285714286,0.15622840435419377,0.30253893130199977,-0.008662046324625416
oos_all,10,full_direct_sparse,audusd,700,0.018032508354026183,0.01409905852571642,0.5242857142857142,-0.15004463071719532,0.01627321456088607,-0.10810978903754576
oos_all,10,full_direct_sparse,brlusd,700,0.021730473325421676,0.017275429354458638,0.47,-0.11702241538627256,0.02052694083156195,-0.058631848931390174
oos_all,10,full_direct_sparse,cnyusd,700,0.006189157381359942,0.004667070898129692,0.48428571428571426,-0.20606148856100043,0.005284520413566878,-0.17118619988118544
oos_all,10,full_direct_sparse,krwusd,700,0.016501983491016375,0.012693529710752754,0.5171428571428571,-0.04310488239780029,0.016166456000232438,-0.02075454823117151
oos_all,10,full_direct_sparse,eurusd,700,0.013787475274768762,0.010912854919155257,0.47714285714285715,-0.198188225184567,0.012611841665186752,-0.09321664835257049
oos_all,10,full_direct_sparse,sp500,700,0.03042658361379609,0.02315696527141946,0.5885714285714285,-0.1491508336934544,0.02868451120404778,-0.06073216299054374
oos_all,10,full_direct_sparse,vix,700,4.773282172583334,3.068300606412347,0.5285714285714286,0.1651217659140214,4.6252433184993755,-0.03200671702867064
oos_all,10,full_direct_sparse,us2y,700,0.1723135068386124,0.1368975264156493,0.4228571428571429,-0.14495799518128274,0.16565181590430939,-0.04021501906233982
oos_all,10,full_direct_sparse,us10y,700,0.17622769761512153,0.14193091523498708,0.4928571428571429,-0.03680542853178218,0.17217188308952527,-0.023556776244860744
oos_all,10,full_direct_sparse,wti,700,6.208402230297963,4.30064166673804,0.5,-0.049046441371792565,6.103586733295575,-0.017172770959509975
oos_all,10,full_direct_sparse,brent,700,0.08334153692618722,0.05995074953301642,0.5342857142857143,0.06488208431121412,0.08146650770037706,-0.02301595193826489
oos_all,10,full_direct_sparse,henry_hub,700,0.32242600207381633,0.18316094804178196,0.4642857142857143,-0.13740442388402532,0.30253893130199977,-0.06573392285822854
oos_all,10,survival_refit_full,audusd,700,0.01698312272547131,0.013369023772321888,0.4857142857142857,-0.12183882172244456,0.01627321456088607,-0.04362433506478558
oos_all,10,survival_refit_full,brlusd,700,0.021241629417186072,0.016678840261949473,0.5257142857142857,-0.00395271991523353,0.02052694083156195,-0.03481710165624019
oos_all,10,survival_refit_full,cnyusd,700,0.00571927808716134,0.003980147383714555,0.61,-0.11137859270505183,0.005284520413566878,-0.08227003390474463
oos_all,10,survival_refit_full,krwusd,700,0.016469695075786852,0.012668654964623922,0.51,-0.032461198643382566,0.016166456000232438,-0.018757300644622
oos_all,10,survival_refit_full,eurusd,700,0.013574806727817884,0.010870411874028369,0.4742857142857143,-0.17225064486861397,0.012611841665186752,-0.0763540399725493
oos_all,10,survival_refit_full,sp500,700,0.030748665084772118,0.023249182118799193,0.5871428571428572,-0.24596966298813416,0.02868451120404778,-0.07196057363644592
oos_all,10,survival_refit_full,vix,700,4.711528944454436,2.99576562908538,0.5285714285714286,0.22017076561783877,4.6252433184993755,-0.018655370109924352
oos_all,10,survival_refit_full,us2y,700,0.1718450434910057,0.13578991764902582,0.4742857142857143,-0.030876725407140815,0.16565181590430939,-0.0373870189885146
oos_all,10,survival_refit_full,us10y,700,0.17888559209229818,0.1432018269034212,0.5114285714285715,-0.02074599723044569,0.17217188308952527,-0.03899422415727383
oos_all,10,survival_refit_full,wti,700,6.174667486810961,4.2351894897125675,0.5228571428571429,-0.055144998720735715,6.103586733295575,-0.011645734978686262
oos_all,10,survival_refit_full,brent,700,0.08281515516750036,0.05887383121624513,0.5171428571428571,-0.0018037135847576362,0.08146650770037706,-0.01655462478008074
oos_all,10,survival_refit_full,henry_hub,700,0.3248304101921315,0.1902616448517951,0.45571428571428574,-0.04692012331152878,0.30253893130199977,-0.07368135662474451
development,10,ar,audusd,332,0.0167005792022439,0.013742154600368778,0.4397590361445783,-0.09675573097342018,0.0167005792022439,0.0
development,10,ar,brlusd,332,0.021801613403190714,0.01725336599216117,0.4036144578313253,0.10346158360470578,0.021801613403190714,0.0
development,10,ar,cnyusd,332,0.006355730836388134,0.004508299047369378,0.5,0.034835641596553085,0.006355730836388134,0.0
development,10,ar,krwusd,332,0.015651528634346695,0.011646532953495062,0.5602409638554217,-0.09510795503715205,0.015651528634346695,0.0
development,10,ar,eurusd,332,0.011391703186901496,0.009341205499907012,0.42168674698795183,-0.09420159809009436,0.011391703186901496,0.0
development,10,ar,sp500,332,0.024723229965387478,0.019785136843522243,0.677710843373494,-0.05435452645985761,0.024723229965387478,0.0
development,10,ar,vix,332,3.4945818549171115,2.335224736126353,0.5301204819277109,0.31828436935620363,3.4945818549171115,0.0
development,10,ar,us2y,332,0.18952203684131672,0.1512245013633273,0.4759036144578313,-0.08647745387424438,0.18952203684131672,0.0
development,10,ar,us10y,332,0.2035418134682267,0.16968023699772156,0.5602409638554217,-0.2100819131722462,0.2035418134682267,0.0
development,10,ar,wti,332,4.252299700370586,3.3255799916067104,0.5451807228915663,-0.002152425870933904,4.252299700370586,0.0
development,10,ar,brent,332,0.05607363328470731,0.044325336974906974,0.4939759036144578,-0.030847973424251014,0.05607363328470731,0.0
development,10,ar,henry_hub,332,0.2924548540750307,0.1697992652035795,0.536144578313253,0.08435516782086547,0.2924548540750307,0.0
development,10,financial_direct_sparse,audusd,332,0.01655059810714936,0.013574449348216172,0.5060240963855421,0.07246656650290353,0.0167005792022439,0.008980592426063194
development,10,financial_direct_sparse,brlusd,332,0.021867736520957942,0.017384983994621527,0.3493975903614458,0.003185550750838317,0.021801613403190714,-0.0030329460735025737
development,10,financial_direct_sparse,cnyusd,332,0.006233734350806492,0.004483564453033945,0.5090361445783133,0.20790528467293948,0.006355730836388134,0.0191947218537295
development,10,financial_direct_sparse,krwusd,332,0.015470209474809041,0.011521797170146555,0.5602409638554217,0.08673470230270194,0.015651528634346695,0.011584757231939302
development,10,financial_direct_sparse,eurusd,332,0.011333918491739078,0.00930653322073499,0.4789156626506024,0.008653100345304402,0.011391703186901496,0.005072524644853749
development,10,financial_direct_sparse,sp500,332,0.024499707012236603,0.019537364755472394,0.6746987951807228,0.08332911174578628,0.024723229965387478,0.009041009344806783
development,10,financial_direct_sparse,vix,332,3.5485329348109143,2.3492244842836953,0.5331325301204819,0.2823678859252186,3.4945818549171115,-0.015438493683554766
development,10,financial_direct_sparse,us2y,332,0.18860907139012478,0.1508027342733643,0.4789156626506024,-0.10457605474421391,0.18952203684131672,0.004817199447662901
development,10,financial_direct_sparse,us10y,332,0.20296382756243977,0.1689456202628602,0.5542168674698795,-0.2139671656948973,0.2035418134682267,0.002839642115486707
development,10,financial_direct_sparse,wti,332,4.296565081075364,3.3101179334359903,0.5451807228915663,-0.15724251802088454,4.252299700370586,-0.010409750916879235
development,10,financial_direct_sparse,brent,332,0.05599503639864472,0.044543962007089655,0.4939759036144578,-0.03963583293668774,0.05607363328470731,0.001401672790909192
development,10,financial_direct_sparse,henry_hub,332,0.2917594379379692,0.16984516791775067,0.536144578313253,0.06305424184870653,0.2924548540750307,0.0023778580774831415
development,10,full_direct_sparse,audusd,332,0.01924691234089284,0.01570529899617888,0.4819277108433735,-0.1519763830616313,0.0167005792022439,-0.1524697501693124
development,10,full_direct_sparse,brlusd,332,0.023934680103031396,0.019077702330726247,0.3885542168674699,-0.12445782146550885,0.021801613403190714,-0.0978398552617441
development,10,full_direct_sparse,cnyusd,332,0.0077874550942048405,0.006114096396381561,0.4036144578313253,-0.24184400966578457,0.006355730836388134,-0.22526508668676315
development,10,full_direct_sparse,krwusd,332,0.01615477935338315,0.011888063496142041,0.5391566265060241,-0.020393598182712695,0.015651528634346695,-0.03215345483457055
development,10,full_direct_sparse,eurusd,332,0.013658022313022777,0.011099913020262683,0.47289156626506024,-0.17053279275346192,0.011391703186901496,-0.1989447134408453
development,10,full_direct_sparse,sp500,332,0.028206995972367123,0.022197136123842987,0.6024096385542169,-0.3343815443088132,0.024723229965387478,-0.14091063392028147
development,10,full_direct_sparse,vix,332,3.796529755486198,2.6100822265769574,0.5331325301204819,0.10851276529499537,3.4945818549171115,-0.08640458661577077
development,10,full_direct_sparse,us2y,332,0.1940521619163199,0.15521702298735973,0.4307228915662651,-0.24038371314883003,0.18952203684131672,-0.023902893565861172
development,10,full_direct_sparse,us10y,332,0.20817311932875582,0.17431686858746098,0.5331325301204819,-0.16445506807852697,0.2035418134682267,-0.0227535845417437
development,10,full_direct_sparse,wti,332,4.591323357384493,3.5911353448762915,0.4819277108433735,-0.2808218256292118,4.252299700370586,-0.07972713141182419
development,10,full_direct_sparse,brent,332,0.06384176271993064,0.05104099280087105,0.49698795180722893,-0.013697885892699017,0.05607363328470731,-0.13853444088028977
development,10,full_direct_sparse,henry_hub,332,0.3189476638351523,0.19374555732217957,0.4819277108433735,-0.25099379472421224,0.2924548540750307,-0.09058769034254
development,10,survival_refit_full,audusd,332,0.01830741172008946,0.014924904556666313,0.3855421686746988,-0.2201360472906133,0.0167005792022439,-0.09621417906450014
development,10,survival_refit_full,brlusd,332,0.023164273188127988,0.018016305987094063,0.5,-0.05750635027841519,0.021801613403190714,-0.06250270380162992
development,10,survival_refit_full,cnyusd,332,0.0071475541179301045,0.004889462253323998,0.5481927710843374,-0.14555348161218826,0.006355730836388134,-0.12458414333857348
development,10,survival_refit_full,krwusd,332,0.01608505941756657,0.011893391388132137,0.5481927710843374,-0.008604487330281107,0.015651528634346695,-0.027698941959477974
development,10,survival_refit_full,eurusd,332,0.013334497165653067,0.010883941377418651,0.46686746987951805,-0.2185910128054874,0.011391703186901496,-0.17054464524544932
